CustomerID,MonthlyCharges,TotalCharges,Tenure,InternetUsageHours,StreamingServicesCount,ContractLengthMonths,SupportTicketsResolved,PaymentFailures,DataOverages,AdditionalServicesCount,Churn
8H7OZMGD,86.31645836720568,64.83569020675979,4.063435492943956,80.27598225644212,66.75750696960561,86.08498965309073,35.75348009550024,54.07941549918029,78.358971013414,7.644284028083126,1
NPGIZORZ,28.90714322540631,90.00309775570882,92.28866347580646,18.762295861562606,62.38807270697168,78.99532968359281,27.236643157490537,72.0476374533979,18.49911565990402,12.873797131306763,0
LK72B4T1,37.53904760009969,99.85464606769675,95.48199070567438,34.114726978686846,8.223579920063584,70.18928599084828,35.06296319919352,77.52960950229064,13.391022021847265,63.70414090748784,0
2SLCO9ZI,37.1366156780722,44.342586955301876,88.27893335121438,61.958625310209236,39.71259012439023,33.803624968320456,12.368659306197005,93.65695870812564,86.11544183187034,58.45201726050604,0
VPYBV3S9,62.154900379985364,69.67855551226197,66.00287942083098,56.17124440815099,4.428225017182674,99.51211609222248,26.96627046366933,54.21240128645466,23.65472769522582,45.68195286341907,0
9PYHHW71,67.5531394816445,71.69761613749351,32.709587109910224,95.77895697397473,91.56842378289868,88.33464338972543,84.74901759672697,96.67517494750537,73.6724181323785,29.043478366907216,0
JMAJDC6N,44.90828132441308,76.7208167741763,6.052814462221168,52.67240753100747,64.31219705250916,97.71094538798972,65.50031300226459,51.67068066708911,37.46919911015114,67.78255610920905,1
T671N21W,63.77339206664638,2.7164225084881144,92.05783816793416,99.85227203274599,12.364124494176354,6.726222489656342,90.43692439553604,60.158361057995315,16.617294694106953,21.192833960841096,0
HE3EHA6X,92.75662665383277,35.83758193271619,94.41765370468306,10.358885376322014,22.67305387028411,19.74722128647931,88.92609291770948,15.258845540086108,50.86535816421964,42.96897772072096,0
T1DQHCL1,58.87174327768728,6.805056483588534,91.14949973190171,38.54964265447245,49.029391518898,60.004756806677506,95.10811327413981,56.2139154370349,64.35390175754485,84.24094221139485,1
KY0JRPFI,53.392015609276,86.76829406204605,66.262335070115,53.28851280992667,28.140369406501108,50.31953797769777,43.07298711202117,84.78138004198944,48.21072980408264,45.28071489839298,1
1NKI30E5,1.2919734784403003,57.93093545360798,89.06956497163621,2.9915575754601242,23.32434213355078,68.9285840572666,89.03206643531244,45.18939549002764,4.796030927191685,25.70295368321327,0
IF5A19J8,10.897454979474519,11.722581765877083,86.68613594594989,98.77495324425477,42.34016516277998,62.768867371931826,25.242872071599333,76.60697659728255,47.76310990607718,80.54844614823739,1
B450MDB0,83.2176969166379,2.5501919786606098,79.77933703477225,26.44901700264959,84.57454299993718,47.77338443055002,74.63911972161537,99.09494920876092,32.26281689069018,35.94173219166614,0
W3IN5Q19,41.744546574605735,97.65679944518007,70.1835479303039,54.25394652268278,13.230183031354292,91.43180766499273,3.5425492261533353,94.98638127535915,58.0187955327482,13.46226298227876,1
3I3FIFNI,19.671929792103004,74.2691694917739,43.90234384136941,69.71042743987614,55.9801044981429,65.82639650728605,61.32140586355155,42.89563509597445,66.18034694268012,27.900962190096813,1
3YJ14L2Q,97.94923622128398,20.819377970147222,53.96134193698835,76.85069828570137,32.34805898669335,16.287325788246022,40.84320609051891,42.918584681241775,82.76303826505234,81.41828919828379,0
LMSQUIM2,64.81091579308811,39.86181215610816,9.723961736669063,24.61984143997328,10.285844247499687,68.8292448007151,29.28433345559468,83.19107125152536,91.59168989067882,35.81474964304348,1
S8GOU7YB,93.67073466228787,96.25040611992564,1.6552737228763048,96.23302894461709,53.730862459364616,31.04772652649045,56.627861322903925,15.14311214408497,50.462400585829116,34.45104038504838,1
8OTQ13GI,70.82775633867661,58.58383026848342,76.65256866553423,69.8960125340153,1.5606446457755774,25.899455187861985,97.78253775594737,55.164752117462044,49.61035745692891,93.8123581557773,1
2VH7LOA0,33.78903908370985,21.980328421724504,81.80199361453833,6.407850160576234,90.19126544517636,63.35272271651509,67.90022807986196,42.47321890105569,83.14358575457662,40.73929368350676,1
AXOUOH0S,5.28572518967072,95.11092751668,97.6137337123771,53.42482300167458,79.09635283462522,58.65176932943553,59.15272305233603,2.6189502725630254,2.260472105410949,19.57647211724176,1
73YN47F3,87.71603461576318,55.054084966659886,28.22251092203414,36.50098922397326,79.2235618876939,41.42198419096973,59.08387319724102,9.715731926230365,76.51577364027322,45.72269410239068,1
GOK1DFDY,74.92059601096895,61.952034277153565,86.84254097175858,38.77681351252783,38.58449504027072,78.54042675803325,7.526226791323509,85.94523585661834,19.512536836508453,33.14115393955923,0
ZPSBDIV5,55.00467974933302,29.485835461228927,8.642092201405216,39.500343239876216,65.74250513832463,25.733954786485636,97.46891772168318,93.47562805408555,31.432763487281722,31.276656486899302,1
TA599ATJ,34.243264325544054,90.62324832913056,94.07208928473968,2.4187441871583504,70.7596590569421,43.17890985842339,14.318285343600722,15.8368713306965,22.286523817474823,56.2233639394494,0
T2N9VX7R,81.14503662805734,99.06098535166609,74.41196460926734,51.43025131596014,50.06870211553225,93.01987143577945,55.55570524773207,20.680564026510083,0.7633246120339998,79.12029288706891,1
P7HAS16R,23.348329044113203,1.0046564832601135,97.86588717205396,95.7862814708044,29.495524700454546,71.45221726034137,38.0916842211394,65.03637926390955,35.60870774924886,23.54320116737242,1
1HUS0PU9,95.59446454607745,73.39805615350521,11.398233055012085,38.457049383760975,52.61911996010217,93.28526023707778,44.93406380782707,53.66052135529292,76.35720893945665,78.48602887878991,1
Y308YH2R,79.61076588010897,12.973173354830047,83.23719682105175,37.47615931502074,85.92728737602012,41.78000197246882,30.74561087954345,82.91940008406952,72.53022918988528,97.4497092196345,0
7T1RI09I,99.36795213393368,27.599952126487125,65.08265714273197,86.03805662131127,78.78921936235652,50.70646465657245,66.02949877516643,33.15599945734132,64.4477036248082,18.391405575889998,0
YNM0ANM1,99.96110622290598,41.52618538972841,91.3226924499845,33.7395915446819,29.395989863021153,12.221747875188782,1.5913100969063398,89.61618161975187,25.960227720546627,93.71132971788086,1
2QAS23YO,20.93528854793488,23.314448573413593,35.02442241320559,69.92053908910736,24.514740628370213,43.66407501183286,55.18511175377026,23.44148283276907,11.266291124664585,23.866318236242623,0
2U4AZDSQ,59.05496824356934,5.653291384578307,68.49308955971038,96.76983992685638,30.263188317473688,35.8234343674375,66.09092974750503,96.3644144929516,66.07284871797678,16.68389291995419,1
VXTZD3PI,58.315001967644264,42.00413281818138,82.2523760437959,40.37264336035089,96.32926869906645,25.311906587096967,57.25804915324648,35.492123717894295,44.77091769171342,29.84336729154452,0
DO9XWZEW,10.815915545775368,86.40962074670412,94.87497603538547,96.03074606861891,35.936621741763055,27.977314974335055,30.6935076631232,28.492717729674744,81.5865166811524,42.67941126226062,0
QBZKQ5LD,21.009293611578418,19.611641052257866,53.357577566297486,10.909555060726694,74.00007536611999,64.9864615008162,99.53762114932513,22.72969860537407,62.14635519263909,27.440906869257287,1
DIR9C95A,75.03585752695032,15.292925107121425,62.09095605099725,26.889534653921032,72.42051753639612,82.23709051869751,40.42972545980338,1.1952471764266615,11.828327573658715,31.445084479616604,1
RLJNNMS4,74.54720309612819,57.75781698773047,92.37804788293184,37.97817250617591,98.71592913370301,96.72910151542791,32.84388106840373,78.78696183085617,68.59243802873436,35.77163824505602,0
8QLL6HEQ,73.28566870312264,30.187904946247546,75.3492012188638,85.11174670235782,25.825279779305312,59.085976696407386,80.28416115201551,16.7635889837911,81.62032500134688,16.90839563748693,0
2LKKYJ9J,88.88015049270082,10.888458840848369,66.32281579436368,68.40864924730494,85.05722784654702,8.198705620853431,80.73178142584688,67.17937664707465,81.27071961285193,80.07485913662794,1
HI3QVRTG,82.56142829356715,26.95243423386756,58.27940931327298,92.96459933358426,86.20539664669742,1.8640282339062342,42.49633876731078,85.70774917180412,3.0967207281570097,8.173012959094105,0
F1J5WYZI,28.187405389944164,74.10428480509403,92.30260256735471,1.8427862395703043,87.96350226099999,52.0105567096088,23.692731342444585,73.18835948808837,50.24049081747275,23.494370209651027,0
UVJW4X6L,60.74735676607741,98.75326466810137,95.54827602177409,48.050543719626184,24.7581189661094,2.879521457563494,11.230202669993838,73.62687350197065,45.375342941603755,30.264332898399115,0
GZ6GTVD0,98.72954212458801,6.95755073447838,86.56708836387949,3.7126621078775512,46.22655836787695,41.63100060406981,18.111529334441133,88.74264870737171,31.706427977710973,5.442376101635771,1
Z7RTIHLW,37.07322705033371,33.76775703821529,14.393862068978924,31.24591425783646,41.56363538988377,9.929481855940491,48.11854796820789,70.08034476128611,84.18054472968608,15.359314957929293,0
9BMMYDOV,44.37634106659413,48.88639760260174,79.30779282425563,44.985730700533686,41.093608355448374,9.056107692221548,16.16733868701028,68.39473359875208,68.66154895663382,22.112488649192528,1
YQX1JTVF,24.110146001036437,56.75548735051773,7.771859906664879,1.1449887248943136,56.687790268218286,69.24417601720667,25.50360945073421,96.66813477296003,7.6622117267387875,36.2511954904258,0
AM76AXT2,21.706019979924317,61.72400904656331,37.66335420712809,58.493852441336166,14.083926792443558,85.33767107493647,36.69384327012543,63.914780977504314,26.19708523755323,22.10788145083933,0
IMVG2SXG,25.369624636834864,82.85157178934146,85.13558585947595,90.58798254592185,25.70122494219591,70.13015561325392,73.20625180848724,11.229886700915493,21.40456935743543,46.3137286242257,1
FJ6H9CVU,96.47080883377552,50.73759523888498,57.36977825171763,66.9142673683717,95.54198704325694,68.26897201362925,11.227839887927937,70.90697343206577,50.30863414327893,5.625246118958427,0
OPXGN4UC,70.91315927951885,40.01521224840944,2.5609345225927616,40.600270057553885,80.35579049426444,56.661323680477516,44.50998324433078,97.2774345766193,73.00069719527363,25.18448240544905,0
H64RNJ8S,8.773761666470282,7.2739958392271316,93.15647493166959,61.29628215727981,81.49113587854406,23.561252149483458,74.67242279886196,0.05134561101606261,23.09492712641511,17.99730113061848,1
7MOSZKSX,73.66968741735015,39.10246080344943,86.91892409104285,86.5106546837164,56.20123386308419,28.161293734353208,46.59230364820785,17.32712724448573,78.87654338098801,55.08815369537356,1
2HSNHJYM,2.436922242311501,66.28693023077004,93.36142291310539,10.69293768922962,57.8953929791454,94.1565590845689,31.937703973460685,84.55300222717996,39.041736078752805,32.80697412423519,0
V9PC7BJ4,93.09606785464261,15.489305201178393,4.205209326729619,38.10208920048157,70.73752011224505,52.62907360341571,75.5249942666634,90.61804299396053,41.67206190519701,88.25025604494398,1
G91SRQE6,42.54216415852855,37.42885329952828,69.22913556518586,23.58499346894155,31.26681063625516,86.87000350488783,99.29463793547109,11.527910640497662,54.2245950790898,68.2744780523308,0
E40HMKU9,45.266900373178146,78.78910237306368,99.42625324284401,75.19499827818859,47.13681305521198,57.03425903203628,14.289407988132375,47.262627995177255,75.28014900389384,74.65537813124328,1
DG4PH3XM,32.789996919843425,30.545965006135255,8.625450939296186,26.265177119063697,75.70436106761966,10.217492256742611,43.52259496837389,63.308107216706844,97.34002144738983,90.60387869129423,0
64LSWG7C,27.084822702146827,61.656096866833664,34.648858014834275,57.080120475276395,64.50110788343325,69.03470493006606,16.254362971225977,80.17502415424323,15.943704449200446,36.65578012407078,1
89G8ISQC,41.32243708674057,60.529625046718664,43.886676471218976,97.90663383142855,33.867782144940236,61.123879031276864,64.98953942420864,5.620217988642806,40.56596846617545,35.34213422199593,1
HG5BGZH7,91.75592263038777,33.82103152764885,53.1150343492785,59.59550500855304,3.088068583430581,64.00857003433109,27.23039050838785,83.94114699839221,81.33930850116677,57.948191853039255,1
4OU1LIRK,48.064581651338,58.31002092500207,63.4215867068475,88.72675228109854,57.49049341306404,27.94935713652511,51.77875679708244,16.272456505800072,71.01754001770104,45.65336470385864,1
KKP80V28,15.711726175043616,80.91972692395875,8.572832058502867,10.296169409326495,35.65792039840564,35.149378446302606,50.87906711757394,58.7569935702126,29.982678066363288,37.12059751573412,1
UA3ZBDO4,76.29640610709173,58.01326833340998,53.465629990357655,7.327865465223571,97.88408793251327,11.367653964296698,85.08655611146779,86.1186402539273,88.4833620867993,84.04871461815019,0
GTLSKL0Z,82.28093334828988,79.24501700371688,66.20186790948472,74.84887639737163,88.81124506834449,58.812543586155606,10.547720021364714,75.77525474172107,62.44404575780088,47.01604157247593,0
8YFE7QUX,53.56218664200896,26.953753247562375,69.03977975683922,11.52006628618677,22.725454123052124,40.17677764696735,89.56241262478586,32.8466334016665,31.3926828269557,83.68343258978894,1
0PGL8KMS,12.888435978194423,97.32060493537851,25.60720941641932,91.21939835088317,0.8245342006825473,82.75392746244037,95.87977492161212,38.054257416392886,32.28602168131434,41.08103995371847,1
JGFSOADQ,50.75350839345493,53.430712425944705,78.81164765983988,25.314204887774018,67.3514969395642,80.57174746833682,64.74129748961407,16.67719637410212,28.407929871875904,41.4351492703861,1
FX7KPV34,0.536777007000111,87.30862235042028,25.723852664672208,81.33483659933395,89.22825481793394,76.4117802983027,57.617422724559916,58.13617943735932,68.54218785768961,95.44709561861133,1
ACF3QL5U,13.481173226384369,84.13103767749188,12.6357924813023,91.29754327754466,31.373243187129397,82.5949510928962,49.62978894826471,35.540345854685775,45.1507382924415,54.42251038092232,0
63C7XYET,73.79123702526468,70.80713611980734,25.500390988654242,74.11393348739077,97.93369314466585,11.094520405406405,92.17234741432542,92.19064572824752,93.21382070200436,10.562448759017574,1
